,revenue,counts,name
8595,10.453456963419745,1,ZDF Productions
29063,10.453456963419745,1,Piraya Film A/S
1506,1.9459101490553132,1,Filmation Associates
3267,11.320596768568628,3,Atlantic Entertainment Group
443,18.07827532984955,4,Big Talk Productions
13419,15.573112552665302,3,SKA Films
57736,13.302424046984495,1,Codi S.p.a.
7770,14.331612636725664,1,ApolloProMovie
13534,14.331612636725664,1,First Look Pictures
67480,13.649106443842665,1,Atlas 3 Productions
65873,12.939636938656736,1,Tiny Ponies
3393,17.92879216064807,2,Huayi Brothers
14384,18.180447243978644,2,Translux
24240,16.64872390202049,1,Vijaya Productions
502,17.950634477552857,2,International Film Investors
664,17.732415626704014,1,City Film
3068,15.45488312432892,1,Bess Movie
50800,15.45488312432892,1,Pentagrama Films
137,19.181272877257623,1,Great American Films Limited Partnership
11394,13.677717526012247,1,Films en Stock
11948,16.401013618060343,1,Rio Dulce
7372,12.281068794566579,1,Paper Street Films
7373,12.281068794566579,1,Tom Sawyer Entertainment
7374,12.281068794566579,1,Back Lot Pictures
20664,17.0079615906536,2,Anton Capital Entertainment (ACE)
28275,16.111080602944373,1,The Ink Factory
36615,17.169492686309646,2,Potboiler Productions
58773,16.111080602944373,1,Amazon Prime Instant Video
41248,19.615947898837742,1,Nancy Tenenbaum Films
7346,15.88005911271749,2,La Fabrique 2
7680,15.204713008182322,2,Tornasol Films
9971,15.204713008182322,2,Castafiore Films
19037,15.90937832695792,3,Umedia
14121,15.787578169538182,1,Image Ten
2648,17.952456549283134,2,Road Rebel
11305,18.77370972945491,1,Saban Brands
42590,12.314940503266564,1,Salman Khan Human Productions
42591,12.314940503266564,1,Firsttake Entertainment
42592,12.314940503266564,1,Hobo Pictures India
7215,16.13066216058987,1,Incentive Filmed Entertainment
11929,15.16820054423744,2,Dear Film Produzione
13817,16.647220360503518,1,Brass Hat Films
8000,19.010783654361088,3,Broken Road Productions
21223,18.818283678107004,4,Solana Films
2739,13.068947832635677,1,Sequence Film
2743,13.015834070643848,2,Astral Media
7258,13.068947832635677,1,Alliance
11517,11.974308175809512,2,Buffalo Gal Pictures
11551,13.068947832635677,1,Movie Central Network
84,19.043614038247263,1,Tree Line Films
85,18.577277492975384,4,Konrad Pictures
86,19.043614038247263,1,Catfish Productions
23035,15.849554156631163,1,Star Entertainment
1582,15.31780547818379,1,Titan Productions
6407,15.465016929532423,2,Blake Edwards
2763,17.234986333974124,1,Tonic Films
22953,17.234986333974124,1,Down Home Entertainment
22954,17.234986333974124,1,Cabin Pictures
22955,17.234986333974124,1,Black Sky Entertainment
22956,17.234986333974124,1,Deer Path Films
13195,16.02798908882139,1,Such Much Films
514,16.67673321236076,2,Silver Screen Partners
7470,20.389739045240248,1,Esperanto Filmoj
356,17.87186015902454,5,TF1 Films Productions
11752,16.11153254625528,3,Number 9 Films
19934,18.38908685171922,1,Motion Picture KAPPA Produktionsgesellschaft
11440,19.854934955579065,1,Ozumi Films
11441,19.854934955579065,1,Propeler
11442,19.854934955579065,1,Silverbell Films
8821,19.505870012288334,1,Management Company Entertainment Group (MCEG)
2428,16.670942409188797,1,Wolper Organization
726,10.878903078381745,3,Haut et Court
6937,6.0014148779611505,1,Dharamsala
6938,8.662213017005135,2,Iris productions
10000,17.494300483537494,1,Compagnia Cinematografica Champion
12276,17.494300483537494,1,CIPI Cinematografica S.A
16791,17.60764414587055,1,Newman/Tooley Films
21975,17.60764414587055,1,Joseph Nittolo Entertainment
37103,17.60764414587055,1,"""DIA"" Productions GmbH & Co. KG"
68062,15.629182192553515,1,Pentamerica
285,14.701775095478734,2,Live Entertainment
21925,14.946691354644479,1,REI Capital
21926,14.946691354644479,1,Grove Hill Productions
21927,14.946691354644479,1,Strange Matter Films
149,16.29028656564401,1,FOZ
7839,16.29028656564401,1,Mandarin Film
4063,5.443344494846455,2,Trimark Pictures
30031,15.347500310639232,1,Atlas Productions
17090,10.24736090463765,1,FJ Productions
17091,10.24736090463765,1,BB Films
3035,18.04104820818958,1,4 Kids Entertainment
12288,17.87000643593115,3,Nintendo
66289,18.04104820818958,1,Oriental Light and Magic (OLM)
89163,18.04104820818958,1,Kids' WB
89164,18.04104820818958,1,Pikachu Project 2001
89165,18.04104820818958,1,Shoakuken
4624,10.746949493754942,1,Immortal Thoughts
22712,10.746949493754942,1,Three Good Men
12548,16.644545951231837,1,Ufland
15459,17.034386382832476,1,Blood Relations Co.
22858,10.602591953570201,1,Niama Film
7401,10.626969932892147,1,Delphi IV Productions
17823,16.62218054698001,1,Alive Films
80461,18.00171442956107,2,Carolco International N.V.
72299,14.616666494496185,1,Вольга
5751,16.770660027139765,1,GENCO
21444,16.770660027139765,1,MAPPA
1014,3.828641396489095,1,Target Media Entertainment
10760,3.828641396489095,1,VIP 1 Medienfonds
1092,13.01869858342108,2,Mockingbird Pictures
84803,16.8912302145845,1,Aviacsa
84804,16.8912302145845,1,Cinevista
22542,15.995317095946575,1,Apjac International
10330,15.906721037588158,3,Universal International Pictures (UI)
6179,17.118273494383548,1,Thorn EMI Screen Entertainment
6752,17.118273494383548,1,Home Box Office
45518,16.231694478345094,1,Calimari Productions
31604,18.833859300117478,1,Art In Motion
2730,16.963238834562716,2,Motown Productions
4904,18.292700259349154,1,Alan Landsburg Productions
79415,18.292700259349154,1,MCA  Theatricals
2811,17.312028331499825,1,Neo Art & Logic
65507,17.312028331499825,1,Wes Craven Films
455,13.047950000989074,2,Permut Presentations
39517,10.526346379977895,1,Sentinel Pictures
212,12.229105344640747,1,Infinity Features Entertainment
3574,12.2386108190843,2,Denver and Delilah Productions
3144,13.734272302574954,1,Prima Linéa Productions
5850,13.734272302574954,1,Belvision
10342,16.256861556440942,3,Studio Ghibli
81528,13.734272302574954,1,CN4 Productions
2900,17.063518492111776,1,Toff Guy Films
973,17.98121170479,1,Immortal Entertainment
73954,17.98121170479,1,Quality Growth International Ltd.
1854,15.109413824601639,1,Dan Films
5521,15.109413824601639,1,CP Medien AG
15829,18.74389370045111,2,Pacific Standard
60682,19.72720209415228,1,Artemple - Hollywood
571,17.160137588138035,1,Highland Films
616,17.709369592764748,1,Eskwad
5076,17.709369592764748,1,TMC
7981,16.490920761849093,6,Pathé
19233,17.709369592764748,1,120 Films
5612,17.23289953373696,2,Brooksfilms
16779,17.40457096542763,2,Georgetown Productions Inc.
20992,13.112924975493177,1,Ternion Pictures
34081,19.9692870311463,1,Flynn Picture Company
421,17.948955971178602,2,Amen Ra Films
8851,18.674589096212845,1,Shawn Danielle Productions Ltd.
11321,18.674589096212845,1,Imaginary Forces
42209,18.674589096212845,1,Peter Frankfurt Productions
7428,13.094007111825654,1,Meno Films
8575,15.197796144674294,1,Rollercoaster Films
6326,17.11585723944643,1,Toledo Productions
15357,18.30960503079957,3,Prime Focus
20899,17.23665292985936,2,Twins Financing
1610,14.479446720798629,1,CED Productions
26194,14.479446720798629,1,FR3 Films Production
93494,14.479446720798629,1,Conseil Régional de Haute Normandie
93495,14.479446720798629,1,Le Club des Investisseurs
93496,14.479446720798629,1,Credit Lyonnais
93497,14.479446720798629,1,Conseil Général de l'Eure
703,14.11394486737933,1,Razor Film Produktion GmbH
84788,14.11394486737933,1,Highlook Communications Group
84789,14.11394486737933,1,Rotana Film Production
84790,14.11394486737933,1,Dubai Entertainment and Media Organization
5752,19.244054321651028,1,Sony Pictures Entertainment
6733,19.244054321651028,1,Reliance BIG Entertainment
3468,15.897698325312135,1,Hal Wallis Productions
4131,14.77102200299171,1,Ignite Entertainment
654,15.771417712879641,1,South Pacific Pictures
656,16.334589591685113,4,Metropolitan Filmexport
1071,15.771417712879641,1,Spice Factory
5309,15.771417712879641,1,Forgan-Smith Entertainment
16016,15.771417712879641,1,Eurofilm Stúdió
3467,15.338993117437223,1,Three T Productions
6453,14.566148123364291,3,Studio Trite
9342,13.930106177558294,4,Central Partnership
19126,15.338993117437223,1,VGTRK
77594,15.338993117437223,1,Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK)
53238,18.040150423985754,1,Ghost Ship Films Pty. Ltd.
72251,13.922818476202215,1,Nordisk Film Production A/S
73204,13.922818476202215,1,AZ Celtic Films
1887,15.538047229506784,2,Lorimar Motion Pictures
8536,18.821438797909234,1,Leverage Management
11030,16.908313784844086,3,Envision Entertainment Corporation
20153,18.821438797909234,1,Film 44
22610,18.821438797909234,1,Hollywood Studios International
22611,18.821438797909234,1,Spikings Entertainment
46221,18.95044249618342,1,Zookeeper Productions
16912,15.464169183551656,1,Maximillian Productions
16913,15.464169183551656,1,Trianon Films
8915,6.045005314036012,1,Pandemonium
69756,6.045005314036012,1,Lightstream Entertainment
780,18.90460553510379,1,Red Wagon Productions
14581,15.107314278365925,1,24P Media Group
27993,14.727360222694037,3,Picture Perfect Corporation
47287,15.107314278365925,1,Kind Hearts Entertainment
1311,13.4689369676843,2,The Asylum
383,10.71663752549077,1,Goskino Productions
5120,12.823972598438626,2,Mosfilm
3812,18.862447430477683,1,It's a Laugh Productions
20356,18.862447430477683,1,Millar Gough Ink
11397,16.775640679468708,1,Sofica Soficinéma 4
40796,10.947731648720744,1,Filmworks/FX
40797,10.947731648720744,1,Prettybird
40798,10.947731648720744,1,Post Empire Films
40799,10.947731648720744,1,Sodium Fox
36614,13.294100785858575,1,Senator Film
41648,13.294100785858575,1,Freerunning
41649,13.294100785858575,1,Melbarken
76992,13.294100785858575,1,Saban Films
82423,13.294100785858575,1,Cowtown Cinema Ventures
10715,16.005427066941788,2,Alfred J. Hitchcock Productions
7819,15.87774859022294,2,Lotte Entertainment
11430,17.7073308560749,1,Dasepo Club
11431,17.7073308560749,1,DCG Plus
11432,17.7073308560749,1,SOVIK Venture Capital
7855,9.757131416174783,1,B.R.C. Produzione S.r.l.
9232,9.757131416174783,1,Tecisa
64479,10.515494999231144,2,Creative England
74150,6.827629234502852,1,iFeatures
92473,6.827629234502852,1,Sixty Six Pictures
92474,6.827629234502852,1,Oldgarth Media
26423,18.923485202008912,1,BrownHouse Productions
65559,18.923485202008912,1,Bottom of the Ninth Productions
867,17.557651829176088,2,Anka Film
1760,16.694965443056052,1,Dorje Film
2406,17.424397100382095,2,Filmförderung Hamburg
4247,16.694965443056052,1,Filmförderungsanstalt (FFA)
75411,16.694965443056052,1,BKM
75412,16.694965443056052,1,Kulturelle Filmförderung Schleswig-Holstein
75413,16.694965443056052,1,nordmedia Fonds GmbH
12466,14.28551418721001,1,Wunderbar Films
14143,14.28551418721001,1,Grass Root Film Company
35124,14.28551418721001,1,Lyca Productions
11982,17.034386382832476,1,Ashton Productions
5705,14.364191937747112,2,CinemaNX
1280,17.5726406239508,4,Pacific Western
23238,16.06162021560017,1,VIP 4 Medienfonds
6302,18.73103071314878,3,Room 101
24845,15.515713427218033,1,Topkapi Films
24846,15.515713427218033,1,Menuet Producties
20656,19.15858292023376,1,Babieka
59778,19.15858292023376,1,A113
946,16.985335120579904,1,CJ Capital Investment
1687,16.985335120579904,1,Korea Capital Investment
1688,16.985335120579904,1,Moho Films
1689,16.985335120579904,1,TSJ Entertainment
1690,16.985335120579904,1,Samsung Venture Capital
1691,16.985335120579904,1,Ilshin Capital Investments
1692,16.985335120579904,1,Centurion Investment
21143,13.873832294881463,1,Lolita Productions
22842,17.955278002372225,1,Waypoint Entertainment
32554,17.955278002372225,1,Bloom
79791,17.955278002372225,1,Nice Guys
79792,17.955278002372225,1,Misty Mountains
4258,16.994780025843827,3,Fortis Films
4135,16.25545941565494,1,Animus Films
6455,16.4686267657704,5,Edward R. Pressman Film
50079,16.25545941565494,1,Kreo Films FZ
80468,16.25545941565494,1,Xeitgeist Entertainment Group
80469,16.25545941565494,1,American Entertainment Investors
31824,17.423565592697678,1,Malavita
20103,15.27753557397585,1,Strela
26324,13.905809100949766,2,Next Entertainment World
48188,15.068446368664425,1,Transfilm
54226,15.068446368664425,1,France Télévisions Distribution
85823,15.068446368664425,1,Archery Pictures
15462,18.04340035854838,1,Troika Pictures
15463,18.04340035854838,1,Emergency Films
15464,18.04340035854838,1,Apotheosis Media Group
15465,18.04340035854838,1,Amasia Entertainment
11461,18.75867626253589,3,Bad Robot
78177,18.50029032091526,1,Spectrum Effects
5236,16.82978000159836,1,Mars Film Corporation
7767,16.82978000159836,1,Shortcom
20986,16.67947976020591,1,Finnegan/Pinchuk Productions
51560,16.67947976020591,1,Waterhorse Productions
4664,17.084280699106316,1,Jensen Farley Pictures
11616,17.084280699106316,1,Barry & Enright Productions
4226,13.980750382467695,1,Atmo Media Network
7535,14.187036182642874,1,Lux Digital Pictures
74791,14.187036182642874,1,The Horrorworks
1326,10.679849328089071,1,France Film
10947,18.275144272134348,2,ARD Degeto Film
27392,17.86353604785309,1,UFA Cinema
32510,17.86353604785309,1,CinePostproduction
44113,17.86353604785309,1,Beta Cinema
64893,17.86353604785309,1,Pixomondo
64894,17.86353604785309,1,Cine Mobil
3167,15.874860738168229,1,World Film Services
48638,18.601102430468508,1,Face Productions
8931,18.17617476974306,1,Stars Road Entertainment
22641,18.17617476974306,1,TOKYOPOP
2527,17.09925429614774,6,Marc Platt Productions
8873,17.954315629481098,3,Handsomecharlie Films
36081,18.440483371248543,1,Is or Isn't Entertainment
2568,16.982136884058768,1,Lunar Films
3316,16.093813614070207,1,Liberty Films UK
3317,16.093813614070207,1,Lunar Industries
3318,16.093813614070207,1,Xingu Films
12018,16.093813614070207,1,Limelight Fund
14063,14.76062312954452,3,Granada Television
40605,16.506305472541122,1,Radio Telefís Éireann (RTÉ)
38568,10.079916783625245,1,Mistress Inc.
40309,16.557641554677012,1,Fear of God Films
74682,13.9108207377686,1,"Kinokompaniya ""Tsar"""
8582,15.10858264170002,2,Canadian Film or Video Production Tax Credit (CPTC)
13310,11.050651881786404,1,Quebec Film and Television Tax Credit
13311,11.050651881786404,1,SODEC
71833,11.050651881786404,1,Mifilifilms
71834,11.050651881786404,1,Radio Canada Télévision
4233,14.715629224070774,1,Lightning Pictures
43155,13.002867876315637,1,Buckeye Pictures
49389,13.002867876315637,1,Broad Green Pictures
2054,17.332164657518415,3,Ruby Films
31832,16.283254285736767,2,Envision Entertainment
32245,17.046804438623536,1,ASIG Productions
11262,17.36538148172011,3,Imagine Films Entertainment
23309,17.23404881380314,1,Ion Pictures
8056,12.932301541792109,1,Eclectic pictures
10694,11.296645803177345,1,MetraFilms
1003,15.24094822539546,1,Filmkameratene A/S
5241,15.24094822539546,1,Film Fund FUZZ
56050,15.24094822539546,1,SF Norge A/S
691,18.440483371248543,1,Cappa Productions
6032,13.001246039134065,1,The Vault
38091,13.001246039134065,1,WF/X
12355,15.764588398867701,1,Vulcan Productions Inc.
4651,17.834323722622695,1,Фокс
1039,17.378396188943277,2,Channel One Russia
1040,17.378396188943277,2,TABBAK
1272,17.281246460764002,1,The First Channel
746,18.19052092510401,6,MTV Films
4740,17.23394799181139,4,Gary Sanchez Productions
11238,19.230737134049388,1,Deutsche Filmförderfonds (DFFF)
840,17.860670443206995,1,Lawrence Gordon Productions
19558,15.424948470398375,1,Jack Dietz Productions
8808,14.091365717383448,1,McElroy & McElroy
886,14.488515302225181,3,Kinokompaniya CTB
381,18.443507118642607,1,Campanile Productions
382,18.443507118642607,1,Newman-Foreman Productions
23397,18.85050426247011,1,Donner/Shuler-Donner Productions
1202,17.951459960203117,1,Nippon Film Development and Finance Inc.
8876,17.951459960203117,1,Eurotrustees
19731,16.239752329917245,1,Lars Productions
28431,19.23824318051564,1,TCF Vancouver Productions
7219,15.34894436325483,1,Long Distance Films
19548,4.8283137373023015,1,Haven Entertainment
10565,15.299817582450263,2,Good Machine
6233,16.137737186848604,1,Леополис
6234,16.137737186848604,1,Квартал-95
36600,12.902766030866776,1,The Oxford Film Company
35442,15.424948470398375,1,Radio Televisión Española (RTVE)
50813,15.424948470398375,1,Hernández y Fernández Producciones Cinematográficas
67412,15.424948470398375,1,Movistar+
19144,16.300538387510997,2,Rising Sun Films
49607,16.91376404015613,1,MSM Motion Pictures
53252,16.91376404015613,1,Saraswati Entertainment Creations Limited
1062,16.30145990828646,2,Boll Kino Beteiligungs GmbH & Co. KG
1063,16.30145990828646,2,Brightlight Pictures
1064,16.30145990828646,2,Herold Productions
8068,16.441495746801653,1,Mindfire Entertainment
10290,16.296070608293988,1,BCDF Pictures
2617,17.469022101340624,1,Ozla Pictures
11341,18.170710291645833,2,Stage 6 Films
1360,10.411659658836555,1,Glass Eye Pix
2341,10.859278384174099,2,Belladonna Productions
3768,10.411659658836555,1,Off Hollywood Pictures
27349,17.104970281297824,1,Freddie Fields Productions
8403,18.21332153684937,1,Bandito Brothers
13395,16.611225300475564,1,Panorama Media
72725,17.978943338603358,2,QC Entertainment
7057,12.676363733455704,1,Aviator Films
7058,12.676363733455704,1,Bill Kenwright Films
15700,16.58918637660059,1,Chickie The Cop Production
53732,16.58918637660059,1,Daniel Fried Productions
53733,16.58918637660059,1,Rhulen Entertainment
16774,16.39043682627607,1,Peters Entertainment
8147,17.263926844110383,2,Entertainment One
69110,17.783573914655506,1,Tank Caterpillar
69111,17.783573914655506,1,Steady Aim
2201,17.522187319853465,2,Rickshaw Productions
10261,18.913362763482066,1,DW Studios
2159,16.454567887579532,1,Hal Roach Studios
5093,16.454567887579532,1,Cinema Group
6562,15.542859221100262,2,Planet Productions
12591,16.454567887579532,1,Angeles Entertainment Group
12592,16.454567887579532,1,Inverness Productions
52197,16.454567887579532,1,Gatlin
78727,11.32301115604912,1,Shooting Script Films
3741,16.866411372429162,1,C & C Brown Production
14459,12.400816722322686,1,СТВ
2203,14.42056286567398,1,Onyx Films
5381,15.459620877954464,2,Backup Films
7089,14.42056286567398,1,France2 Cinéma
966,16.68634102068309,3,Monarch Pictures
3304,16.861284117470245,1,WY Productions
7673,16.861284117470245,1,Hérodiade
69195,16.861284117470245,1,Vértigo Films
7069,13.89221786320847,1,Daly-Harris Productions
7070,13.89221786320847,1,Davis Entertainment Classics
7071,13.89221786320847,1,Sordid Lives LLC
8172,15.603765727633887,1,Atlantic Productions
5221,11.856422966528195,1,Rigel Entertainment
328,12.645447492198526,4,TLA Releasing
13252,15.761420707019587,1,Marvel Animation
8087,13.277476805280429,2,Creative Scotland
8088,12.253414141839224,1,Origin Pictures
1089,14.380399276676238,1,Witt/Thomas Productions
1473,15.771680234981737,3,Depth of Field
28707,14.380399276676238,1,McLaughlin Films
28708,14.380399276676238,1,Lime Orchard Productions
42096,1.0986122886681098,1,Кинокомпания «Lunapark»
42097,1.0986122886681098,1,Инвада фильм
354,17.198408182454997,1,Orly Films
1527,17.198408182454997,1,Les Productions Jacques Roitfeld
3135,15.304671793367612,2,Furst Films
3207,17.755468990420734,1,Pictures in Paradise
6235,13.160689459725528,1,Mirabai Films
21864,13.160689459725528,1,Cine Mosaic
47122,19.02111084272138,1,Doom Buggy Productions
11831,13.122363377404328,2,Nic Arts
62196,12.34613454291433,1,Worldwide Media Conspiracy
72165,12.34613454291433,1,Perfect Nose Productions
75652,12.34613454291433,1,Soul Mining Production
20154,20.22753085452605,1,Mad Hatter Entertainment
3829,10.013283218359012,1,WarpX
7975,10.013283218359012,1,Inflammable Films
21712,16.1835269609413,1,Cannon Italia Srl
6715,15.519704132850002,1,K5 International
30023,15.519704132850002,1,Court Five
31833,15.519704132850002,1,Valentina Films
6572,16.064665126953315,1,Stone Productions
6573,16.50907504175948,2,Mimran Schur Pictures
10318,13.542234879951565,1,Polyc International BV
11670,15.139501339825129,2,Producers Sales Organization (PSO)
3656,16.81019032783053,1,GAGA
11342,10.324530690607611,1,Brood Syndicate
20088,10.324530690607611,1,B.D.S. Productions Inc.
24133,16.914675840728503,1,Night and Day Pictures
38582,18.146243898250606,1,Geetha Arts
41047,13.788678783998808,1,Prophecy Pictures Ltd.
60473,13.788678783998808,1,Gordonstreet Pictures
35562,8.809862805379057,1,Gamechanger Films
47843,8.809862805379057,1,Autumn Productions
71888,8.809862805379057,1,Monofonus Press
87260,8.809862805379057,1,Soandbrad
3826,16.265039653527463,1,Graveyard Productions
2812,18.38961630257404,2,Lion Rock Productions
262,16.190416312537945,1,Independent Film Distributors
3632,16.154255981748133,2,Romulus Films
688,15.990432446769224,2,Rankin/Bass Productions
4107,13.90768031763291,2,NEST Family Entertainment
4108,16.19770696027313,2,Rich Animation Studios
1953,17.169180318114492,1,De Haven Productions
22695,18.586980281872453,3,Smokehouse Pictures
2333,16.55997883053731,1,Lamb Bear Entertainment
26402,16.954621443244477,1,Little Stranger
8714,15.03478972002858,1,Northern Lights Films
13466,13.237572246081987,2,Park Pictures
66044,13.29589952690904,2,Houston King Productions
6724,15.918445630150604,2,Upload Films
14634,13.846275428729202,1,Sailor Bear
14635,13.846275428729202,1,Primary Productions
14636,13.846275428729202,1,Evolution Independent
2104,17.789722701890604,1,Tangled Web Productions
6033,16.213405830762646,1,Paramount
22791,17.525550026531,1,Andale Pictures
29303,11.5387588900012,1,Bellanova Films
6365,17.092230068486717,1,Jack Giarraputo Productions
2882,18.012236181675522,1,Neal H. Moritz Productions
9076,19.737257499600492,1,Seed Productions
63095,13.454082909223919,1,Studio Rock
2265,15.733689733281276,1,Shangri-La Entertainment
67989,15.733689733281276,1,Material
78070,15.733689733281276,1,Taormina Productions
798,15.901967354704027,2,Samuel Goldwyn Company
2890,16.168853465425247,2,Fox Atomic
3635,16.665079186902968,1,20th Century Fox Home Entertainment
17887,17.088011587342436,2,Midnight Sun Pictures
10720,16.47404776402427,2,City Films
49219,15.786195824917105,1,Y & M Productions
18156,15.574975803761891,1,Indiana Production Company
50915,15.574975803761891,1,Motorino Amaranto
2783,11.99404829612856,1,Motlys
93065,12.39246092199889,1,Eastern Sunrise Films
236,13.672613113149275,2,October Films
25680,14.472599379852987,1,391 Productions
2519,18.45885676737654,1,DeBart
24,17.47793304267535,1,Mikona Productions GmbH & Co. KG
81128,17.47793304267535,1,Dirty Hands Productions
10884,19.282760134179803,2,The Department of Trade and Industry of South Africa
20667,19.166513401613635,1,District 9
20668,19.166513401613635,1,New Zealand Post Digital and Visual Effects Grant
546,15.079061130464176,1,Monsoon Pictures
547,15.079061130464176,1,Open City Films
561,15.079061130464176,1,Anhelo Productions
414,18.198159049245252,1,Fountainbridge Films
50830,18.198159049245252,1,Finding Forrester Productions
10158,18.66441433796006,1,First Knight Productions
222,14.91310907604025,2,Société Nationale Pathé Cinéma
603,13.039472952162638,1,Prima Films
18844,13.039472952162638,1,Indusfilms
28121,18.116361247259924,1,H2S2 Filmproduktionsgesellschaft
18479,13.19960586041346,1,Corduroy Films
168,17.161899703131436,1,Jadran Film
646,17.532947269251572,1,D'Antoni Productions
73950,17.532947269251572,1,Schine-Moore Productions
12087,20.220643380017183,1,Angry Films
2376,17.357448620272294,1,Blueprint Pictures
3627,18.712971704145342,1,Warner Bro. Japan
4570,18.712971704145342,1,4Kids Entertainment
12306,18.712971704145342,1,GAME FREAKS
12307,18.712971704145342,1,Creatures
15282,15.18494849646444,2,Steel Mill Pictures
15283,14.344545776117156,1,Coolmore Productions
6092,15.239156097283981,1,Licht/Mueller Film Corporation
1073,17.372427214568944,2,Gordon Company
7356,17.034386382832476,1,Viacom 18 Motion Pictures
50340,14.047415614947056,1,Taryn Prov
3291,16.516517899976957,3,Provident Films
41967,17.341432468680154,2,Sherwood Pictures
63902,17.35711376162313,1,Alabama Production Group
3263,18.17292202236155,1,Odd Lot Entertainment
11337,18.17292202236155,1,Motel Movies
46625,18.17292202236155,1,Newbridge Film Capital
54285,14.807995370268706,1,Telegraph Films
95595,16.243936446606806,1,CCLA Productions
12914,14.048166324370976,1,Nomad Films
10956,16.300417207752275,1,Film Properties International N.V.
127,17.707385630084982,1,"Screen Gems, Inc."
1309,17.878904770484944,2,Rainforest Films
7291,17.707385630084982,1,Olive Bridge Entertainment
10309,15.917027754400035,1,Masada Productions
5316,17.399029496420383,1,Fanfare Films
14149,17.399029496420383,1,American International Productions
17863,17.399029496420383,1,Otis Productions
13,16.94757936690518,8,Universal Studios
10214,16.556486830671705,1,Embassy International Pictures
10215,16.556486830671705,1,Legend Production Company
73949,18.319569055895936,1,KirchMedia
659,13.298581345137798,1,London Film Productions
660,13.298581345137798,1,British Lion Film Corporation
13042,15.873551098128173,1,Kartemquin Films
18142,13.319803932534095,2,Dragonfly Entertainment
18144,10.976952958782281,1,Vertebra Films
18148,10.976952958782281,1,Sobras Producciones
3576,16.596677185056684,2,EFTI
12807,15.8192841816792,3,Overture Films
134,17.355976745659564,6,Rogue Pictures
12158,18.01752849911271,1,Transmission Pictures
870,18.695492674028177,3,Tapestry Films
21518,18.165998846391577,1,Simon Fields Productions
276,15.794827021800005,1,Guber/Peters Company
277,15.794827021800005,1,Roven Productions
2429,14.54344846143663,1,Conspiração Filmes
77682,14.54344846143663,1,Columbia TriStar Filmes do Brasil
24459,13.885564528977168,3,Fabula
60255,17.030487712885567,1,Half Circle
5125,13.555062256866181,1,Le Pacte
6716,13.555062256866181,1,Zanuck Independent
11819,11.459061857930013,2,MediaPro Pictures
16923,15.368465123655298,3,Zephyr Films
27994,13.555062256866181,1,Wild Side Films
15160,14.660058584896188,2,Haxan Films
11460,13.710150042306449,1,The Institute for the Intellectual Development of Children & Young Adults
13945,14.446016616186528,1,Rastar Productions
9340,15.397486827579955,1,Enjoy Movies
15278,18.886489838424087,1,British Broadcasting Corporation (BBC)
1316,16.014067580534274,1,Monterey Productions
1317,16.014067580534274,1,Charles K. Feldman Group
27900,14.356862282977536,1,BBC Radio 3
27901,14.356862282977536,1,Arts Council of Great Britain
2609,18.508029029076773,4,De Line Pictures
3194,18.33334552544082,1,Bernard Gayle Productions
23531,13.032795280243919,1,Columbia Films
13742,8.564076777315087,1,General Film Corporation
537,17.553180176247643,1,Universal TV
1556,17.553180176247643,1,20th Century Fox Television
3164,17.553180176247643,1,BBC Worldwide
7435,13.829340482166472,1,Phantom Films
31922,19.22943668258384,1,Double Negative
6643,15.424948470398375,1,cechi gori group
89304,16.889175622574687,1,Peter V. Miller Investment Corp.
8518,18.603684076617657,1,LBI Entertainment
16867,8.912473274466036,1,Ymagis
83484,11.070178962014833,1,New Galactic
83485,11.070178962014833,1,Tate Productions
7151,15.167989570589434,1,Assassin Films
7262,18.305967314729898,1,Random Films
18071,15.79213556753656,1,FilmDallas Pictures
18090,15.79213556753656,1,Bountiful Film Partners
21447,16.982002049678133,2,David Ladd Films
11742,17.570271779094462,1,Jay Weston Productions
33606,9.139703292376742,1,Fewlas Entertainment
58262,18.432529113973178,1,Birnbaum / Barber Productions
655,18.229795550436208,2,Strike Entertainment
14158,14.037652007342016,1,Wildside Media
10107,17.81819181245302,1,Trackform Film Productions
12252,17.74872360033959,1,Chartoff-Winkler Productions
22035,17.74872360033959,1,Scared Productions
22443,17.729160656861183,2,Nu Image Entertainment GmbH
9078,18.939341171331822,1,Constantin Film.
1555,16.673994598568235,2,G.W. Films
17825,17.49618547169567,1,Seagal/Nasso Productions
6633,15.114357719865096,1,Voltage pictures
21817,15.114357719865096,1,ANA Media
37833,15.114357719865096,1,Picture Perfect (I)
19230,16.38045991542581,1,Varma Corporation
69701,16.38045991542581,1,India Talkies
8046,15.505158071304217,2,Telefe
33916,14.180153671552183,1,A Contracorriente Films
34259,14.180153671552183,1,Pampa Films
34625,14.180153671552183,1,Directv
11946,16.576040976884727,2,Raaj Kamal Films International
3985,17.665658159674333,1,Maruti International
1076,17.344807942253745,1,Apipoulaï
79986,16.972832927283513,1,Pure Flix Productions
4989,17.07665291430666,1,Regina Associates
938,12.00254175248878,1,First Floor Features
27467,18.242981145434133,1,Team Downey
3952,18.176967070893447,1,Hemdale Film
4764,18.176967070893447,1,Cinema 84
7745,18.176967070893447,1,Euro Film Funding
19328,16.74206626458891,1,Ryan Murphy Productions
